ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,MD5_HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
154,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7E%24strict%20Courts%20and%20Boston%20Municipal%20Court.doc,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~$strict Courts and Boston Municipal Court.doc,~$strict Courts and Boston Municipal Court.doc,Signature,Done,162,File,doc,2007-12-03T07:25:22,FALSE,bb1e9a6c61e6c75dbf4422a8c0b75f8f,1,fmt/473,,Microsoft Office Owner File,
155,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7E%24thes-shaw.doc,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~$thes-shaw.doc,~$thes-shaw.doc,Signature,Done,162,File,doc,2007-12-26T11:13:32,FALSE,5a7b054b5da42c765b3fb85a5224f1bb,1,fmt/473,,Microsoft Office Owner File,
160,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0062.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0062.tmp,~WRL0062.tmp,Container,Done,25600,File,tmp,2007-12-05T12:43:06,TRUE,0856d055aaf24ab363dbff95eaaf2ae8,1,fmt/40,application/msword,Microsoft Word Document,97-2003
158,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0069.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0069.tmp,~WRL0069.tmp,Container,Done,28672,File,tmp,2007-12-05T13:46:52,TRUE,2bd00c90ba19cc9deb0b278dfef88f4c,1,fmt/40,application/msword,Microsoft Word Document,97-2003
186,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0125.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0125.tmp,~WRL0125.tmp,Container,Done,55296,File,tmp,2008-04-24T13:42:00,TRUE,38aaed534a591d4240be5b886017494d,1,fmt/40,application/msword,Microsoft Word Document,97-2003
156,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0167.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0167.tmp,~WRL0167.tmp,Container,Done,28160,File,tmp,2008-05-08T12:05:32,TRUE,12dfcaa2132dd508699935624a8e3ed9,1,fmt/609,application/msword,Microsoft Word (Generic),6.0-2003
157,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0183.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0183.tmp,~WRL0183.tmp,Container,Done,33792,File,tmp,2008-03-20T08:35:02,TRUE,3af279cfc4121d135986b9a1937c27fa,1,fmt/40,application/msword,Microsoft Word Document,97-2003
161,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0463.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0463.tmp,~WRL0463.tmp,Container,Done,33792,File,tmp,2007-11-24T23:02:24,TRUE,0c5adefa19e99306447838fae6cca948,1,fmt/40,application/msword,Microsoft Word Document,97-2003
162,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0594.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0594.tmp,~WRL0594.tmp,Container,Done,25600,File,tmp,2007-11-24T22:08:32,TRUE,979d90beba1685cf627eba53aee8e2e9,1,fmt/40,application/msword,Microsoft Word Document,97-2003
163,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0612.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0612.tmp,~WRL0612.tmp,Container,Done,50688,File,tmp,2008-04-28T19:07:24,TRUE,8780103412b9bd3271a6dafb61bf7402,1,fmt/40,application/msword,Microsoft Word Document,97-2003
164,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0661.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0661.tmp,~WRL0661.tmp,Container,Done,32256,File,tmp,2008-03-06T11:25:58,TRUE,c833241ff7f2acb3a53aad39730aeb30,1,fmt/40,application/msword,Microsoft Word Document,97-2003
165,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0678.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0678.tmp,~WRL0678.tmp,Container,Done,57344,File,tmp,2008-04-25T09:41:14,TRUE,1365ddafae0f25288dd1c3c18ef8bb87,1,fmt/40,application/msword,Microsoft Word Document,97-2003
167,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL0971.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL0971.tmp,~WRL0971.tmp,Container,Done,49152,File,tmp,2008-05-01T20:11:16,TRUE,71c530c6a258ea27f672c1034efd5f07,1,fmt/40,application/msword,Microsoft Word Document,97-2003
168,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1111.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1111.tmp,~WRL1111.tmp,Container,Done,61440,File,tmp,2007-12-26T11:12:00,TRUE,47c8fce37485b7365e59f4d766e0c273,1,fmt/40,application/msword,Microsoft Word Document,97-2003
172,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1181.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1181.tmp,~WRL1181.tmp,Container,Done,668672,File,tmp,2008-06-08T10:19:30,TRUE,f41d4e44170377fa07783ba74db7f6a5,1,fmt/40,application/msword,Microsoft Word Document,97-2003
166,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1208.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1208.tmp,~WRL1208.tmp,Container,Done,27136,File,tmp,2007-12-05T13:00:08,TRUE,b35149faf0c98bbbd14ccf7f526701ca,1,fmt/40,application/msword,Microsoft Word Document,97-2003
170,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1269.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1269.tmp,~WRL1269.tmp,Container,Done,27648,File,tmp,2008-05-08T10:47:14,TRUE,bfd2be9da72e193d4fc0a70ab0643210,1,fmt/40,application/msword,Microsoft Word Document,97-2003
171,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1415.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1415.tmp,~WRL1415.tmp,Container,Done,65536,File,tmp,2008-04-28T10:58:04,TRUE,73e02b622fd460e7f326e59035bfa8c0,1,fmt/40,application/msword,Microsoft Word Document,97-2003
169,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1528.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1528.tmp,~WRL1528.tmp,Container,Done,32256,File,tmp,2008-03-20T07:07:42,TRUE,2dfdcdc0ab447fb66cdf90b507f70313,1,fmt/40,application/msword,Microsoft Word Document,97-2003
174,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1583.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1583.tmp,~WRL1583.tmp,Container,Done,55296,File,tmp,2008-04-24T18:57:38,TRUE,8cdbb2392fed9fd32fd9f102b8c77910,1,fmt/40,application/msword,Microsoft Word Document,97-2003
173,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1608.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1608.tmp,~WRL1608.tmp,Container,Done,60928,File,tmp,2007-12-26T11:12:12,TRUE,b59801de5422b15ffba38a7722a47675,1,fmt/40,application/msword,Microsoft Word Document,97-2003
175,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1701.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1701.tmp,~WRL1701.tmp,Container,Done,67584,File,tmp,2008-04-27T18:43:50,TRUE,20e964124c36abbffdf0f544c30e36e4,1,fmt/40,application/msword,Microsoft Word Document,97-2003
176,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1702.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1702.tmp,~WRL1702.tmp,Container,Done,49152,File,tmp,2008-04-28T19:59:40,TRUE,ed2632e28e9c95009653c05e778c7c1a,1,fmt/40,application/msword,Microsoft Word Document,97-2003
178,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1722.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1722.tmp,~WRL1722.tmp,Container,Done,33792,File,tmp,2008-03-20T11:37:28,TRUE,86708b20e9edb2d8944e6d4006e87e8a,1,fmt/40,application/msword,Microsoft Word Document,97-2003
177,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1817.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1817.tmp,~WRL1817.tmp,Container,Done,24064,File,tmp,2007-12-05T12:14:58,TRUE,249d639728b341b4ffba968f5f08dc41,1,fmt/40,application/msword,Microsoft Word Document,97-2003
179,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1855.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1855.tmp,~WRL1855.tmp,Container,Done,37888,File,tmp,2008-03-20T12:06:12,TRUE,4acd8eb2133b0222ecd7843837c7938a,1,fmt/40,application/msword,Microsoft Word Document,97-2003
180,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1879.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1879.tmp,~WRL1879.tmp,Container,Done,60928,File,tmp,2007-12-26T11:12:30,TRUE,ee6fd9ddce288d13b29ca55308bb33ba,1,fmt/40,application/msword,Microsoft Word Document,97-2003
213,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1941.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1941.tmp,~WRL1941.tmp,Container,Done,667648,File,tmp,2007-12-05T12:05:44,TRUE,b131faf2ff09050e4e41d70982c650b1,1,fmt/40,application/msword,Microsoft Word Document,97-2003
181,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1953.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1953.tmp,~WRL1953.tmp,Container,Done,52736,File,tmp,2008-04-28T17:59:40,TRUE,51ebd41c6788bc31f888661f6e040f51,1,fmt/40,application/msword,Microsoft Word Document,97-2003
182,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1980.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1980.tmp,~WRL1980.tmp,Container,Done,53760,File,tmp,2008-04-28T17:36:18,TRUE,8197d60f927871118bee03770eadb526,1,fmt/40,application/msword,Microsoft Word Document,97-2003
183,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1981.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1981.tmp,~WRL1981.tmp,Container,Done,67072,File,tmp,2008-04-28T10:55:02,TRUE,0848a90ba5985b8ebb1594b347aa24ee,1,fmt/40,application/msword,Microsoft Word Document,97-2003
185,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL1984.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL1984.tmp,~WRL1984.tmp,Container,Done,159232,File,tmp,2008-07-07T20:48:34,TRUE,fe3d40d3b282a36c8c1509faebb1cdcd,1,fmt/40,application/msword,Microsoft Word Document,97-2003
184,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2031.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2031.tmp,~WRL2031.tmp,Container,Done,58368,File,tmp,2007-12-03T08:03:24,TRUE,382aaa02a64872e1f5520d01bf1ff198,1,fmt/40,application/msword,Microsoft Word Document,97-2003
210,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2116.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2116.tmp,~WRL2116.tmp,Container,Done,102912,File,tmp,2007-12-05T11:26:06,TRUE,28d9be9e1ce5c59814f3d981638c5428,1,fmt/40,application/msword,Microsoft Word Document,97-2003
211,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2260.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2260.tmp,~WRL2260.tmp,Container,Done,28160,File,tmp,2008-05-08T12:01:54,TRUE,ae06ca6d0368f71cfa3af743ec6e09c3,1,fmt/40,application/msword,Microsoft Word Document,97-2003
187,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2271.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2271.tmp,~WRL2271.tmp,Container,Done,28160,File,tmp,2007-11-24T22:48:38,TRUE,faa14aa1b69859419daf1381cd5617a1,1,fmt/40,application/msword,Microsoft Word Document,97-2003
197,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2302.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2302.tmp,~WRL2302.tmp,Container,Done,33792,File,tmp,2008-03-20T11:24:46,TRUE,7d4f2022a5c3202b3dbff71e35fd8996,1,fmt/40,application/msword,Microsoft Word Document,97-2003
189,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2361.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2361.tmp,~WRL2361.tmp,Container,Done,32256,File,tmp,2008-03-20T06:59:46,TRUE,7d9f485c09f4890a6874852ff13f0b5f,1,fmt/40,application/msword,Microsoft Word Document,97-2003
188,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2399.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2399.tmp,~WRL2399.tmp,Container,Done,33280,File,tmp,2008-03-06T11:34:42,TRUE,9d12ab635eb89242ae0d050cc78a1d29,1,fmt/40,application/msword,Microsoft Word Document,97-2003
190,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2403.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2403.tmp,~WRL2403.tmp,Container,Done,66048,File,tmp,2008-04-28T16:52:12,TRUE,227d08b6d9bbc90c632e4a162d843892,1,fmt/40,application/msword,Microsoft Word Document,97-2003
192,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2445.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2445.tmp,~WRL2445.tmp,Container,Done,58368,File,tmp,2008-04-25T09:55:00,TRUE,96dcb47ff5eb005a9337607ae67df163,1,fmt/40,application/msword,Microsoft Word Document,97-2003
191,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2658.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2658.tmp,~WRL2658.tmp,Container,Done,47104,File,tmp,2008-04-23T15:13:06,TRUE,2c45f944f0928fd60129cce74ce425a3,1,fmt/40,application/msword,Microsoft Word Document,97-2003
205,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2726.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2726.tmp,~WRL2726.tmp,Container,Done,42496,File,tmp,2007-12-03T07:34:02,TRUE,4364bb738779599a838a4965dfecf68f,1,fmt/40,application/msword,Microsoft Word Document,97-2003
195,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2841.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2841.tmp,~WRL2841.tmp,Container,Done,58368,File,tmp,2008-04-26T07:20:10,TRUE,5d9582dcc669627e7b71a160311e413a,1,fmt/40,application/msword,Microsoft Word Document,97-2003
194,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL2944.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL2944.tmp,~WRL2944.tmp,Container,Done,49152,File,tmp,2008-04-30T09:17:58,TRUE,1d10da913223c0a015035a14046ed514,1,fmt/40,application/msword,Microsoft Word Document,97-2003
193,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3015.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3015.tmp,~WRL3015.tmp,Container,Done,33280,File,tmp,2008-03-20T11:48:38,TRUE,81357f857acaacf14d1d3853f034723f,1,fmt/40,application/msword,Microsoft Word Document,97-2003
196,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3037.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3037.tmp,~WRL3037.tmp,Container,Done,50688,File,tmp,2008-04-30T09:11:36,TRUE,0fe66d5e410e0d3f6fda96405b969b74,1,fmt/40,application/msword,Microsoft Word Document,97-2003
198,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3086.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3086.tmp,~WRL3086.tmp,Container,Done,57344,File,tmp,2008-04-25T09:34:24,TRUE,b5691d1aa9163ec757c405140ca95f43,1,fmt/40,application/msword,Microsoft Word Document,97-2003
212,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3108.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3108.tmp,~WRL3108.tmp,Container,Done,49664,File,tmp,2008-04-28T19:54:50,TRUE,4dc10cc3d433338a384f999734bc8330,1,fmt/40,application/msword,Microsoft Word Document,97-2003
199,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3119.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3119.tmp,~WRL3119.tmp,Container,Done,55296,File,tmp,2008-04-24T18:58:18,TRUE,c2b9e96181e0f9b744084575733fd4a2,1,fmt/40,application/msword,Microsoft Word Document,97-2003
200,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3263.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3263.tmp,~WRL3263.tmp,Container,Done,65536,File,tmp,2008-04-28T17:03:12,TRUE,f659e6e92e029bfd9d0e1c101380d9d7,1,fmt/40,application/msword,Microsoft Word Document,97-2003
201,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3369.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3369.tmp,~WRL3369.tmp,Container,Done,26112,File,tmp,2007-12-05T12:48:52,TRUE,5323477fdff0f8cdfe884af7cdaaf228,1,fmt/40,application/msword,Microsoft Word Document,97-2003
202,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3418.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3418.tmp,~WRL3418.tmp,Container,Done,115200,File,tmp,2008-08-02T11:47:16,TRUE,c4ae8ccfe4a0f044e189486355a8d1a1,1,fmt/40,application/msword,Microsoft Word Document,97-2003
203,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3695.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3695.tmp,~WRL3695.tmp,Container,Done,49664,File,tmp,2008-04-28T19:58:48,TRUE,569e2c3a81daa042c4a445c2ce6760c6,1,fmt/40,application/msword,Microsoft Word Document,97-2003
204,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3728.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3728.tmp,~WRL3728.tmp,Container,Done,48640,File,tmp,2007-12-03T07:25:22,TRUE,43e245fd7cdab6757e5223750637e342,1,fmt/40,application/msword,Microsoft Word Document,97-2003
206,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3808.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3808.tmp,~WRL3808.tmp,Container,Done,48128,File,tmp,2008-04-23T15:19:28,TRUE,269527dfbc87aa3e75627de63c4a7d7e,1,fmt/40,application/msword,Microsoft Word Document,97-2003
208,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3925.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3925.tmp,~WRL3925.tmp,Container,Done,55296,File,tmp,2008-04-24T18:44:32,TRUE,2decf92957de8ba8ee97496f02acf422,1,fmt/40,application/msword,Microsoft Word Document,97-2003
207,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3973.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3973.tmp,~WRL3973.tmp,Container,Done,27136,File,tmp,2007-12-05T13:19:06,TRUE,d406c51370a995490c434d8abc03c75e,1,fmt/40,application/msword,Microsoft Word Document,97-2003
209,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL4018.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL4018.tmp,~WRL4018.tmp,Container,Done,40960,File,tmp,2008-05-03T12:09:02,TRUE,d7017250fc5c9f22ef40fe1ffa2a2b1d,1,fmt/40,application/msword,Microsoft Word Document,97-2003